comment_id,text,timestamp,user_info,location_free_text,lat,lon,policy_section,source,stance,type_label,priority,district,text_clean,district_filled,clean_text
7d8f54dc-7745-4a15-8685-3807ce58e01c,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",2025-07-07T15:34:40,user173@example.com,Kanpur,18.488702,82.790877,Agriculture,whatsapp,neutral,question,medium,Kanpur,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",Kanpur,
f4b72ad2-b242-488a-9d55-addfd010a7a7,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",2025-06-21T15:00:34,user4785@example.com,Lucknow,26.991292,80.476275,Healthcare,email,neutral,other,high,Lucknow,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",Lucknow,
0aaacfaf-7d50-4991-bfef-e28227563f9a,"Neutral: more data required on expected outcomes. Location: Jodhpur district, near main market. धन्यवाद।",2024-11-09T19:54:54,user1520@example.com,Jodhpur,26.468849,86.016316,Education,social_media,neutral,other,low,Jodhpur,"neutral: more data required on expected outcomes. location: jodhpur district, near main market. धन्यवाद।",Jodhpur,neutral more data required on expected outcomes location jodhpur district near main market
5d5b9ffe-d970-44c2-9667-74e171562946,"Complaint — local offices were unresponsive last time. Regards, citizen.",2025-04-22T01:24:20,user3911@example.com,Alwar,17.555967,79.618173,Healthcare,social_media,support,complaint,medium,Alwar,"complaint — local offices were unresponsive last time. regards, citizen.",Alwar,complaint local offices were unresponsive last time citizen
ddeb2831-8a4d-4ef4-81b5-95465f8862b2,"प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा? Location: Jodhpur district, near main market.",2025-01-10T01:49:43,user2756@example.com,Jodhpur,,,Urban Planning,email,neutral,question,low,Jodhpur,"प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा? location: jodhpur district, near main market.",Jodhpur,location jodhpur district near main market
ea166afc-4bd8-4844-88d9-c8323d391463,I fully support this policy. It will benefit our Environment sector and help many families.,2025-05-17T03:16:29,user3430@example.com,Bengaluru,,,Environment,portal,support,question,low,Bengaluru,i fully support this policy. it will benefit our environment sector and help many families.,Bengaluru,i fully support this policy it will benefit our environment sector and help many families
7b7f2bad-dcad-476c-a3e8-7455702d507e,Suggestion: include subsidies for low-income households in Kohima.,2024-10-17T16:16:23,user3074@example.com,Kohima,17.418124,85.195757,Agriculture,portal,neutral,suggestion,medium,Kohima,suggestion: include subsidies for low-income households in kohima.,Kohima,suggestion include subsidies for low income households in kohima
9b5780a8-7eaa-431a-98df-1ed81c3bb856,Please consider a pilot program in rural Bengaluru before scaling up.,2024-10-09T08:09:00,user4829@example.com,Bengaluru,,,Transportation,portal,support,suggestion,medium,Bengaluru,please consider a pilot program in rural bengaluru before scaling up.,Bengaluru,please consider a pilot program in rural bengaluru before scaling up
ff0bbb7c-75b1-4b86-915b-ac780a570171,सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें।,2024-03-31T21:33:40,user4578@example.com,Hyderabad,,,Housing,email,support,suggestion,medium,Hyderabad,सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें।,Hyderabad,
5c72ba53-7295-4988-84e6-620550ca012b,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",2025-11-12T13:01:07,user2980@example.com,Jaipur,,,Transportation,social_media,neutral,other,medium,Jaipur,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",Jaipur,
a7ed43a1-9a11-49a0-9743-b69e6d32453d,Add a monitoring committee with district representation.,2024-09-24T02:46:42,user4476@example.com,Varanasi,26.386026,82.816944,Transportation,email,neutral,suggestion,low,Varanasi,add a monitoring committee with district representation.,Varanasi,add a monitoring committee with district representation
fe43ff1c-e5fc-4d7d-a2ae-2c41fe1160d4,This draft is a positive step for Transportation. Strongly in favor.,2024-06-13T03:25:41,user2239@example.com,Agra,,,Transportation,email,support,other,low,Agra,this draft is a positive step for transportation. strongly in favor.,Agra,this draft is a positive step for transportation strongly in favor
d75ba672-807c-42ff-9440-a993e7abc042,"Please consider a pilot program in rural Bengaluru Urban before scaling up. Location: Bengaluru Urban district, near main market.",2025-09-10T17:51:26,user3837@example.com,Bengaluru Urban,19.574316,77.131109,Environment,whatsapp,oppose,suggestion,medium,Bengaluru Urban,"please consider a pilot program in rural bengaluru urban before scaling up. location: bengaluru urban district, near main market.",Bengaluru Urban,please consider a pilot program in rural bengaluru urban before scaling up location bengaluru urban district near main market
04ac56e5-4680-42f9-bb47-86eacd0f87c1,"Support — good move. Please implement it quickly. Location: Kanpur district, near main market. धन्यवाद।",2025-02-17T15:39:13,user203@example.com,Kanpur,22.648978,72.563728,Healthcare,social_media,support,other,medium,Kanpur,"support — good move. please implement it quickly. location: kanpur district, near main market. धन्यवाद।",Kanpur,support good move please implement it quickly location kanpur district near main market
4d9bbcf7-0a7f-426d-a685-8b51538f2a8d,This draft is a positive step for Healthcare. Strongly in favor.,2024-07-20T03:28:46,user4819@example.com,Alwar,13.605973,74.179517,Healthcare,portal,support,praise,medium,Alwar,this draft is a positive step for healthcare. strongly in favor.,Alwar,this draft is a positive step for healthcare strongly in favor
56da4008-a7c9-4c2c-8df2-68809a62126b,The draft ignores existing local problems; please revise.,2024-10-15T10:18:14,user1218@example.com,Agra,10.207068,84.890046,Transportation,portal,neutral,complaint,high,Agra,the draft ignores existing local problems; please revise.,Agra,the draft ignores existing local problems please revise
f02c16d5-825b-4569-86f2-e4dab503315c,Support — good move. Please implement it quickly.,2025-09-17T12:40:20,user2688@example.com,Visakhapatnam,17.33546,81.54153,Energy,email,support,other,low,Visakhapatnam,support — good move. please implement it quickly.,Visakhapatnam,support good move please implement it quickly
5f5c17c3-57e7-4b4e-9e75-688dcfd915b8,Neutral: more data required on expected outcomes.,2024-11-01T03:45:51,user4462@example.com,Patna,8.259842,70.48243,Transportation,pdf,neutral,complaint,medium,Patna,neutral: more data required on expected outcomes.,Patna,neutral more data required on expected outcomes
e703d6e2-65af-4a73-969c-4e63466f0193,Add a monitoring committee with district representation.,2025-03-14T14:44:48,user2037@example.com,Bengaluru,21.593736,81.215813,Housing,pdf,support,suggestion,low,Bengaluru,add a monitoring committee with district representation.,Bengaluru,add a monitoring committee with district representation
470c4ada-8242-433e-8fb8-c6d503865b6f,Add a monitoring committee with district representation.,2024-10-12T20:13:34,user3424@example.com,Bengaluru,25.728946,84.079754,Healthcare,social_media,support,suggestion,low,Bengaluru,add a monitoring committee with district representation.,Bengaluru,add a monitoring committee with district representation
2e3f46f6-3942-4d8d-96b4-43a7e3a81b0d,"Neutral. Could you share examples from other districts where this worked? Regards, citizen.",2024-01-04T20:46:39,user751@example.com,Guwahati,18.332458,69.827269,Energy,social_media,neutral,other,medium,Guwahati,"neutral. could you share examples from other districts where this worked? regards, citizen.",Guwahati,neutral could you share examples from other districts where this worked citizen
c5570e2f-36a7-45d5-9386-b0343a623265,"Neutral — looks fine but requires more details on funding and accountability. Thank you for considering. Location: Bengaluru Urban district, near main market.",2024-09-07T13:31:25,user1531@example.com,,,,Transportation,portal,neutral,suggestion,medium,Bengaluru Urban,"neutral — looks fine but requires more details on funding and accountability. thank you for considering. location: bengaluru urban district, near main market.",Bengaluru Urban,neutral looks fine but requires more details on funding and accountability for considering location bengaluru urban district near main market
55eed07e-424b-4de1-a527-e3cc2da42b48,"प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा? Regards, citizen. Location: Varanasi district, near main market.",2025-04-17T10:29:04,user1110@example.com,Varanasi,23.25498,76.967537,Urban Planning,portal,oppose,question,low,Varanasi,"प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा? regards, citizen. location: varanasi district, near main market.",Varanasi,citizen location varanasi district near main market
4877647b-dabe-45d0-89e0-f4076a6b587c,प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा?,2025-07-15T04:31:41,user2487@example.com,Ahmedabad,,,Education,portal,oppose,question,low,Ahmedabad,प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा?,Ahmedabad,
356ef402-a423-428c-9275-0c28d43bf1cb,The draft ignores existing local problems; please revise.,2024-12-22T03:10:08,user1153@example.com,Surat,,,Environment,pdf,support,complaint,low,,the draft ignores existing local problems; please revise.,Surat,the draft ignores existing local problems please revise
ceb4e35f-4de6-4456-81de-364e1985e18a,Please consider a pilot program in rural Pune before scaling up. Thank you for considering.,2024-09-27T02:18:20,user1965@example.com,,,,Transportation,portal,support,suggestion,medium,,please consider a pilot program in rural pune before scaling up. thank you for considering.,Pune,please consider a pilot program in rural pune before scaling up for considering
9096404f-a16e-4d6c-8a38-5365c33725c9,"मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। Thank you for considering. Location: Mumbai district, near main market.",2025-01-30T07:06:39,user2969@example.com,Mumbai,,,Environment,whatsapp,support,other,high,Mumbai,"मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। thank you for considering. location: mumbai district, near main market.",Mumbai,for considering location mumbai district near main market
